1.610318040000000000e+12 3.873055999999999767e+04
1.610318100000000000e+12 3.873823999999999796e+04
1.610318160000000000e+12 3.864041999999999825e+04
1.610318220000000000e+12 3.869016000000000349e+04
1.610318280000000000e+12 3.867369999999999709e+04
1.610318340000000000e+12 3.870966999999999825e+04
1.610318400000000000e+12 3.879365000000000146e+04
1.610318460000000000e+12 3.874001000000000204e+04
1.610318520000000000e+12 3.866908999999999651e+04
1.610318580000000000e+12 3.874595999999999913e+04
1.610318640000000000e+12 3.882500000000000000e+04
1.610318700000000000e+12 3.869609999999999854e+04
1.610318760000000000e+12 3.854000000000000000e+04
1.610318820000000000e+12 3.855700000000000000e+04
1.610318880000000000e+12 3.853509999999999854e+04
1.610318940000000000e+12 3.849791000000000349e+04
1.610319000000000000e+12 3.853273999999999796e+04
1.610319060000000000e+12 3.854840000000000146e+04
1.610319120000000000e+12 3.850666999999999825e+04
1.610319180000000000e+12 3.854491000000000349e+04
1.610319240000000000e+12 3.856605000000000291e+04
1.610319300000000000e+12 3.851691000000000349e+04
1.610319360000000000e+12 3.850408999999999651e+04
1.610319420000000000e+12 3.844576000000000204e+04
1.610319480000000000e+12 3.844151000000000204e+04
1.610319540000000000e+12 3.842823000000000320e+04
1.610319600000000000e+12 3.850404000000000087e+04
1.610319660000000000e+12 3.851611000000000058e+04
1.610319720000000000e+12 3.854663999999999942e+04
1.610319780000000000e+12 3.838302999999999884e+04
1.610319840000000000e+12 3.831501000000000204e+04
1.610319900000000000e+12 3.827700000000000000e+04
1.610319960000000000e+12 3.837645999999999913e+04
1.610320020000000000e+12 3.833651999999999680e+04
1.610320080000000000e+12 3.834998999999999796e+04
1.610320140000000000e+12 3.835094000000000233e+04
1.610320200000000000e+12 3.849013999999999942e+04
1.610320260000000000e+12 3.863773999999999796e+04
1.610320320000000000e+12 3.865575000000000000e+04
1.610320380000000000e+12 3.856937000000000262e+04
1.610320440000000000e+12 3.849252999999999884e+04
1.610320500000000000e+12 3.842898000000000320e+04
1.610320560000000000e+12 3.840990000000000146e+04
1.610320620000000000e+12 3.847723999999999796e+04
1.610320680000000000e+12 3.834000000000000000e+04
1.610320740000000000e+12 3.832305000000000291e+04
1.610320800000000000e+12 3.817470999999999913e+04
1.610320860000000000e+12 3.819791999999999825e+04
1.610320920000000000e+12 3.828150000000000000e+04
1.610320980000000000e+12 3.833402999999999884e+04
1.610321040000000000e+12 3.833813999999999942e+04
1.610321100000000000e+12 3.841894999999999709e+04
1.610321160000000000e+12 3.834130000000000291e+04
1.610321220000000000e+12 3.826537000000000262e+04
1.610321280000000000e+12 3.824116000000000349e+04
1.610321340000000000e+12 3.829211000000000058e+04
1.610321400000000000e+12 3.827248999999999796e+04
1.610321460000000000e+12 3.844806999999999971e+04
1.610321520000000000e+12 3.844320999999999913e+04
1.610321580000000000e+12 3.832602999999999884e+04
1.610321640000000000e+12 3.804554000000000087e+04
1.610321700000000000e+12 3.798066999999999825e+04
1.610321760000000000e+12 3.808126999999999680e+04
1.610321820000000000e+12 3.816772000000000116e+04
1.610321880000000000e+12 3.816591000000000349e+04
1.610321940000000000e+12 3.834990000000000146e+04
1.610322000000000000e+12 3.838227999999999884e+04
1.610322060000000000e+12 3.837501000000000204e+04
1.610322120000000000e+12 3.838983000000000175e+04
1.610322180000000000e+12 3.841741999999999825e+04
1.610322240000000000e+12 3.846355999999999767e+04
1.610322300000000000e+12 3.837197000000000116e+04
1.610322360000000000e+12 3.843380999999999767e+04
1.610322420000000000e+12 3.836188999999999942e+04
1.610322480000000000e+12 3.845587999999999738e+04
1.610322540000000000e+12 3.846237999999999738e+04
1.610322600000000000e+12 3.844672000000000116e+04
1.610322660000000000e+12 3.839544999999999709e+04
1.610322720000000000e+12 3.836738999999999942e+04
1.610322780000000000e+12 3.830380000000000291e+04
1.610322840000000000e+12 3.835645999999999913e+04
1.610322900000000000e+12 3.836001999999999680e+04
1.610322960000000000e+12 3.827940000000000146e+04
1.610323020000000000e+12 3.825187999999999738e+04
1.610323080000000000e+12 3.819841000000000349e+04
1.610323140000000000e+12 3.815001999999999680e+04
1.610323200000000000e+12 3.824976000000000204e+04
1.610323260000000000e+12 3.805618000000000029e+04
1.610323320000000000e+12 3.801808000000000175e+04
1.610323380000000000e+12 3.789998999999999796e+04
1.610323440000000000e+12 3.772498999999999796e+04
1.610323500000000000e+12 3.765305000000000291e+04
1.610323560000000000e+12 3.773070999999999913e+04
1.610323620000000000e+12 3.782279000000000087e+04
1.610323680000000000e+12 3.779263999999999942e+04
1.610323740000000000e+12 3.767904000000000087e+04
1.610323800000000000e+12 3.757176999999999680e+04
1.610323860000000000e+12 3.750000000000000000e+04
1.610323920000000000e+12 3.748266000000000349e+04
1.610323980000000000e+12 3.753148999999999796e+04
1.610324040000000000e+12 3.758337000000000262e+04
1.610324100000000000e+12 3.775111000000000058e+04
1.610324160000000000e+12 3.772466999999999825e+04
1.610324220000000000e+12 3.766531999999999971e+04
1.610324280000000000e+12 3.778476999999999680e+04
1.610324340000000000e+12 3.772319999999999709e+04
1.610324400000000000e+12 3.787533999999999651e+04
1.610324460000000000e+12 3.791345999999999913e+04
1.610324520000000000e+12 3.790401999999999680e+04
1.610324580000000000e+12 3.782951000000000204e+04
1.610324640000000000e+12 3.766138999999999942e+04
1.610324700000000000e+12 3.758329000000000087e+04
1.610324760000000000e+12 3.747280999999999767e+04
1.610324820000000000e+12 3.747916000000000349e+04
1.610324880000000000e+12 3.749998999999999796e+04
1.610324940000000000e+12 3.760947000000000116e+04
1.610325000000000000e+12 3.781627999999999884e+04
1.610325060000000000e+12 3.790230000000000291e+04
1.610325120000000000e+12 3.785645999999999913e+04
1.610325180000000000e+12 3.774854000000000087e+04
1.610325240000000000e+12 3.765775000000000000e+04
1.610325300000000000e+12 3.760491999999999825e+04
1.610325360000000000e+12 3.748454000000000087e+04
1.610325420000000000e+12 3.754820999999999913e+04
1.610325480000000000e+12 3.764450000000000000e+04
1.610325540000000000e+12 3.754854000000000087e+04
1.610325600000000000e+12 3.746700000000000000e+04
1.610325660000000000e+12 3.738444999999999709e+04
1.610325720000000000e+12 3.734623000000000320e+04
1.610325780000000000e+12 3.723420999999999913e+04
1.610325840000000000e+12 3.722362000000000262e+04
1.610325900000000000e+12 3.730088999999999942e+04
1.610325960000000000e+12 3.728961000000000058e+04
1.610326020000000000e+12 3.710651000000000204e+04
1.610326080000000000e+12 3.682000000000000000e+04
1.610326140000000000e+12 3.686104000000000087e+04
1.610326200000000000e+12 3.697997000000000116e+04
1.610326260000000000e+12 3.681459999999999854e+04
1.610326320000000000e+12 3.674355000000000291e+04
1.610326380000000000e+12 3.687312000000000262e+04
1.610326440000000000e+12 3.718815000000000146e+04
1.610326500000000000e+12 3.729691000000000349e+04
1.610326560000000000e+12 3.729223000000000320e+04
1.610326620000000000e+12 3.709484999999999854e+04
1.610326680000000000e+12 3.698366000000000349e+04
1.610326740000000000e+12 3.719209999999999854e+04
1.610326800000000000e+12 3.708847000000000116e+04
1.610326860000000000e+12 3.703252999999999884e+04
1.610326920000000000e+12 3.727023999999999796e+04
1.610326980000000000e+12 3.747168000000000029e+04
1.610327040000000000e+12 3.759526000000000204e+04
1.610327100000000000e+12 3.759000000000000000e+04
1.610327160000000000e+12 3.766141000000000349e+04
1.610327220000000000e+12 3.754395999999999913e+04
1.610327280000000000e+12 3.756359999999999854e+04
1.610327340000000000e+12 3.743579000000000087e+04
1.610327400000000000e+12 3.744280000000000291e+04
1.610327460000000000e+12 3.739581999999999971e+04
1.610327520000000000e+12 3.760977999999999884e+04
1.610327580000000000e+12 3.760268000000000029e+04
1.610327640000000000e+12 3.767051000000000204e+04
1.610327700000000000e+12 3.767855000000000291e+04
1.610327760000000000e+12 3.759920999999999913e+04
1.610327820000000000e+12 3.759850000000000000e+04
1.610327880000000000e+12 3.762769999999999709e+04
1.610327940000000000e+12 3.760587999999999738e+04
1.610328000000000000e+12 3.761244000000000233e+04
1.610328060000000000e+12 3.774426000000000204e+04
1.610328120000000000e+12 3.781994000000000233e+04
1.610328180000000000e+12 3.774634999999999854e+04
1.610328240000000000e+12 3.766501000000000204e+04
1.610328300000000000e+12 3.763565000000000146e+04
1.610328360000000000e+12 3.769722000000000116e+04
1.610328420000000000e+12 3.773598999999999796e+04
1.610328480000000000e+12 3.776001999999999680e+04
1.610328540000000000e+12 3.770141000000000349e+04
1.610328600000000000e+12 3.774950000000000000e+04
1.610328660000000000e+12 3.773444000000000233e+04
1.610328720000000000e+12 3.762166999999999825e+04
1.610328780000000000e+12 3.767900000000000000e+04
1.610328840000000000e+12 3.771441000000000349e+04
1.610328900000000000e+12 3.763770999999999913e+04
1.610328960000000000e+12 3.755577999999999884e+04
1.610329020000000000e+12 3.753616999999999825e+04
1.610329080000000000e+12 3.757333999999999651e+04
1.610329140000000000e+12 3.745000000000000000e+04
1.610329200000000000e+12 3.730000000000000000e+04
1.610329260000000000e+12 3.725226999999999680e+04
1.610329320000000000e+12 3.719866000000000349e+04
1.610329380000000000e+12 3.711250000000000000e+04
1.610329440000000000e+12 3.717015000000000146e+04
1.610329500000000000e+12 3.717951999999999680e+04
1.610329560000000000e+12 3.713134999999999854e+04
1.610329620000000000e+12 3.704015000000000146e+04
1.610329680000000000e+12 3.696655000000000291e+04
1.610329740000000000e+12 3.689936000000000058e+04
1.610329800000000000e+12 3.679286000000000058e+04
1.610329860000000000e+12 3.693000000000000000e+04
1.610329920000000000e+12 3.672829000000000087e+04
1.610329980000000000e+12 3.692283000000000175e+04
1.610330040000000000e+12 3.726433999999999651e+04
1.610330100000000000e+12 3.725065000000000146e+04
1.610330160000000000e+12 3.717537999999999738e+04
1.610330220000000000e+12 3.727675000000000000e+04
1.610330280000000000e+12 3.730062000000000262e+04
1.610330340000000000e+12 3.723766000000000349e+04
1.610330400000000000e+12 3.738126999999999680e+04
1.610330460000000000e+12 3.726450000000000000e+04
1.610330520000000000e+12 3.710500000000000000e+04
1.610330580000000000e+12 3.688631999999999971e+04
1.610330640000000000e+12 3.687305000000000291e+04
1.610330700000000000e+12 3.681594999999999709e+04
1.610330760000000000e+12 3.674555000000000291e+04
1.610330820000000000e+12 3.659091999999999825e+04
1.610330880000000000e+12 3.663991999999999825e+04
1.610330940000000000e+12 3.659875000000000000e+04
1.610331000000000000e+12 3.641436000000000058e+04
1.610331060000000000e+12 3.631859999999999854e+04
1.610331120000000000e+12 3.614745999999999913e+04
1.610331180000000000e+12 3.649495999999999913e+04
1.610331240000000000e+12 3.681956999999999971e+04
1.610331300000000000e+12 3.661430999999999767e+04
1.610331360000000000e+12 3.629827999999999884e+04
1.610331420000000000e+12 3.624480999999999767e+04
1.610331480000000000e+12 3.633319000000000233e+04
1.610331540000000000e+12 3.637886000000000058e+04
1.610331600000000000e+12 3.647273000000000320e+04
1.610331660000000000e+12 3.630436000000000058e+04
1.610331720000000000e+12 3.645294999999999709e+04
1.610331780000000000e+12 3.662469000000000233e+04
1.610331840000000000e+12 3.669751000000000204e+04
1.610331900000000000e+12 3.661408999999999651e+04
1.610331960000000000e+12 3.647537000000000262e+04
1.610332020000000000e+12 3.664501000000000204e+04
1.610332080000000000e+12 3.655783000000000175e+04
1.610332140000000000e+12 3.665097000000000116e+04
1.610332200000000000e+12 3.688254000000000087e+04
1.610332260000000000e+12 3.688819999999999709e+04
1.610332320000000000e+12 3.684050000000000000e+04
1.610332380000000000e+12 3.700011000000000058e+04
1.610332440000000000e+12 3.707058000000000175e+04
1.610332500000000000e+12 3.693480999999999767e+04
1.610332560000000000e+12 3.688201000000000204e+04
1.610332620000000000e+12 3.686673999999999796e+04
1.610332680000000000e+12 3.690316000000000349e+04
1.610332740000000000e+12 3.699877999999999884e+04
1.610332800000000000e+12 3.700100000000000000e+04
1.610332860000000000e+12 3.691520999999999913e+04
1.610332920000000000e+12 3.691801999999999680e+04
1.610332980000000000e+12 3.707694000000000233e+04
1.610333040000000000e+12 3.703668000000000029e+04
1.610333100000000000e+12 3.692030000000000291e+04
1.610333160000000000e+12 3.681569999999999709e+04
1.610333220000000000e+12 3.668744000000000233e+04
1.610333280000000000e+12 3.661773999999999796e+04
1.610333340000000000e+12 3.652934999999999854e+04
1.610333400000000000e+12 3.651498000000000320e+04
1.610333460000000000e+12 3.651719999999999709e+04
1.610333520000000000e+12 3.651868000000000029e+04
1.610333580000000000e+12 3.651712999999999738e+04
1.610333640000000000e+12 3.653916999999999825e+04
1.610333700000000000e+12 3.644316999999999825e+04
1.610333760000000000e+12 3.652483999999999651e+04
1.610333820000000000e+12 3.659037999999999738e+04
1.610333880000000000e+12 3.638225000000000000e+04
1.610333940000000000e+12 3.636394000000000233e+04
1.610334000000000000e+12 3.645277999999999884e+04
1.610334060000000000e+12 3.659998999999999796e+04
1.610334120000000000e+12 3.651208999999999651e+04
1.610334180000000000e+12 3.655029000000000087e+04
1.610334240000000000e+12 3.655700000000000000e+04
1.610334300000000000e+12 3.627902999999999884e+04
1.610334360000000000e+12 3.615612000000000262e+04
1.610334420000000000e+12 3.620473999999999796e+04
1.610334480000000000e+12 3.600051000000000204e+04
1.610334540000000000e+12 3.604902999999999884e+04
1.610334600000000000e+12 3.589727999999999884e+04
1.610334660000000000e+12 3.576679000000000087e+04
1.610334720000000000e+12 3.599187000000000262e+04
1.610334780000000000e+12 3.574180000000000291e+04
1.610334840000000000e+12 3.565851000000000204e+04
1.610334900000000000e+12 3.578551000000000204e+04
1.610334960000000000e+12 3.559130999999999767e+04
1.610335020000000000e+12 3.554162999999999738e+04
1.610335080000000000e+12 3.530000000000000000e+04
1.610335140000000000e+12 3.560002999999999884e+04
1.610335200000000000e+12 3.542700000000000000e+04
1.610335260000000000e+12 3.527497000000000116e+04
1.610335320000000000e+12 3.537019999999999709e+04
1.610335380000000000e+12 3.567473000000000320e+04
1.610335440000000000e+12 3.577958000000000175e+04
1.610335500000000000e+12 3.575981999999999971e+04
1.610335560000000000e+12 3.552744000000000233e+04
1.610335620000000000e+12 3.542283999999999651e+04
1.610335680000000000e+12 3.527793000000000029e+04
1.610335740000000000e+12 3.534330000000000291e+04
1.610335800000000000e+12 3.503219999999999709e+04
1.610335860000000000e+12 3.476437999999999738e+04
1.610335920000000000e+12 3.460000000000000000e+04
1.610335980000000000e+12 3.488744999999999709e+04
1.610336040000000000e+12 3.461936000000000058e+04
1.610336100000000000e+12 3.410100000000000000e+04
1.610336160000000000e+12 3.394069999999999709e+04
1.610336220000000000e+12 3.368338999999999942e+04
1.610336280000000000e+12 3.381816000000000349e+04
1.610336340000000000e+12 3.435793000000000029e+04
1.610336400000000000e+12 3.464548999999999796e+04
1.610336460000000000e+12 3.448009999999999854e+04
1.610336520000000000e+12 3.396711000000000058e+04
1.610336580000000000e+12 3.417077999999999884e+04
1.610336640000000000e+12 3.415219000000000233e+04
1.610336700000000000e+12 3.458211000000000058e+04
1.610336760000000000e+12 3.495000000000000000e+04
1.610336820000000000e+12 3.495163999999999942e+04
1.610336880000000000e+12 3.497280999999999767e+04
1.610336940000000000e+12 3.520083999999999651e+04
1.610337000000000000e+12 3.519141999999999825e+04
1.610337060000000000e+12 3.511323000000000320e+04
1.610337120000000000e+12 3.502027999999999884e+04
1.610337180000000000e+12 3.526933999999999651e+04
1.610337240000000000e+12 3.544927999999999884e+04
1.610337300000000000e+12 3.556000000000000000e+04
1.610337360000000000e+12 3.542720999999999913e+04
1.610337420000000000e+12 3.552987000000000262e+04
1.610337480000000000e+12 3.525000000000000000e+04
1.610337540000000000e+12 3.543823000000000320e+04
1.610337600000000000e+12 3.555955999999999767e+04
1.610337660000000000e+12 3.588869000000000233e+04
1.610337720000000000e+12 3.588427999999999884e+04
1.610337780000000000e+12 3.574198000000000320e+04
1.610337840000000000e+12 3.566661000000000058e+04
1.610337900000000000e+12 3.566669000000000233e+04
1.610337960000000000e+12 3.573587999999999738e+04
1.610338020000000000e+12 3.582851000000000204e+04
1.610338080000000000e+12 3.572615000000000146e+04
1.610338140000000000e+12 3.571319999999999709e+04
1.610338200000000000e+12 3.544151999999999680e+04
1.610338260000000000e+12 3.556905999999999767e+04
1.610338320000000000e+12 3.572581999999999971e+04
1.610338380000000000e+12 3.579452999999999884e+04
1.610338440000000000e+12 3.583776999999999680e+04
1.610338500000000000e+12 3.589900000000000000e+04
1.610338560000000000e+12 3.571548999999999796e+04
1.610338620000000000e+12 3.572525000000000000e+04
1.610338680000000000e+12 3.566813999999999942e+04
1.610338740000000000e+12 3.551462999999999738e+04
1.610338800000000000e+12 3.538059999999999854e+04
1.610338860000000000e+12 3.507787000000000262e+04
1.610338920000000000e+12 3.502572000000000116e+04
1.610338980000000000e+12 3.521398999999999796e+04
1.610339040000000000e+12 3.497975000000000000e+04
1.610339100000000000e+12 3.474076999999999680e+04
1.610339160000000000e+12 3.466040000000000146e+04
1.610339220000000000e+12 3.445023000000000320e+04
1.610339280000000000e+12 3.435487999999999738e+04
1.610339340000000000e+12 3.468320999999999913e+04
1.610339400000000000e+12 3.512294000000000233e+04
1.610339460000000000e+12 3.495951000000000204e+04
1.610339520000000000e+12 3.480616000000000349e+04
1.610339580000000000e+12 3.457705999999999767e+04
1.610339640000000000e+12 3.471752999999999884e+04
1.610339700000000000e+12 3.461922000000000116e+04
1.610339760000000000e+12 3.454808000000000175e+04
1.610339820000000000e+12 3.474176000000000204e+04
1.610339880000000000e+12 3.494101999999999680e+04
1.610339940000000000e+12 3.504305000000000291e+04
1.610340000000000000e+12 3.490091999999999825e+04
1.610340060000000000e+12 3.510973000000000320e+04
1.610340120000000000e+12 3.514133000000000175e+04
1.610340180000000000e+12 3.513631999999999971e+04
1.610340240000000000e+12 3.517205000000000291e+04
1.610340300000000000e+12 3.538131999999999971e+04
1.610340360000000000e+12 3.535222000000000116e+04
1.610340420000000000e+12 3.531944999999999709e+04
1.610340480000000000e+12 3.507373000000000320e+04
1.610340540000000000e+12 3.537619000000000233e+04
1.610340600000000000e+12 3.526194000000000233e+04
1.610340660000000000e+12 3.548741999999999825e+04
1.610340720000000000e+12 3.554244999999999709e+04
1.610340780000000000e+12 3.568730000000000291e+04
1.610340840000000000e+12 3.555976999999999680e+04
1.610340900000000000e+12 3.555566000000000349e+04
1.610340960000000000e+12 3.563611000000000058e+04
1.610341020000000000e+12 3.559519000000000233e+04
1.610341080000000000e+12 3.564494000000000233e+04
1.610341140000000000e+12 3.554400000000000000e+04
1.610341200000000000e+12 3.548622000000000116e+04
1.610341260000000000e+12 3.569756999999999971e+04
1.610341320000000000e+12 3.561300000000000000e+04
1.610341380000000000e+12 3.560000000000000000e+04
1.610341440000000000e+12 3.571055999999999767e+04
1.610341500000000000e+12 3.574998999999999796e+04
1.610341560000000000e+12 3.588138999999999942e+04
1.610341620000000000e+12 3.583252999999999884e+04
1.610341680000000000e+12 3.569441000000000349e+04
1.610341740000000000e+12 3.586987000000000262e+04
1.610341800000000000e+12 3.583562000000000262e+04
1.610341860000000000e+12 3.582909999999999854e+04
1.610341920000000000e+12 3.566587999999999738e+04
1.610341980000000000e+12 3.566716000000000349e+04
1.610342040000000000e+12 3.569483000000000175e+04
1.610342100000000000e+12 3.564037999999999738e+04
1.610342160000000000e+12 3.560704000000000087e+04
1.610342220000000000e+12 3.579808000000000175e+04
1.610342280000000000e+12 3.577573000000000320e+04
1.610342340000000000e+12 3.566911000000000058e+04
1.610342400000000000e+12 3.544880000000000291e+04
1.610342460000000000e+12 3.533955000000000291e+04
1.610342520000000000e+12 3.516211000000000058e+04
1.610342580000000000e+12 3.516237000000000262e+04
1.610342640000000000e+12 3.518712000000000262e+04
1.610342700000000000e+12 3.543269999999999709e+04
1.610342760000000000e+12 3.567187999999999738e+04
1.610342820000000000e+12 3.559126999999999680e+04
1.610342880000000000e+12 3.556593000000000029e+04
1.610342940000000000e+12 3.563597000000000116e+04
1.610343000000000000e+12 3.571204000000000087e+04
1.610343060000000000e+12 3.556251000000000204e+04
1.610343120000000000e+12 3.552015000000000146e+04
1.610343180000000000e+12 3.526623999999999796e+04
1.610343240000000000e+12 3.525380000000000291e+04
1.610343300000000000e+12 3.530325000000000000e+04
1.610343360000000000e+12 3.508975000000000000e+04
1.610343420000000000e+12 3.505068000000000029e+04
1.610343480000000000e+12 3.513848999999999796e+04
1.610343540000000000e+12 3.512187999999999738e+04
1.610343600000000000e+12 3.496647000000000116e+04
1.610343660000000000e+12 3.474441999999999825e+04
1.610343720000000000e+12 3.491715000000000146e+04
1.610343780000000000e+12 3.498822000000000116e+04
1.610343840000000000e+12 3.490525000000000000e+04
1.610343900000000000e+12 3.475144999999999709e+04
1.610343960000000000e+12 3.461547000000000116e+04
1.610344020000000000e+12 3.454777999999999884e+04
1.610344080000000000e+12 3.455051000000000204e+04
1.610344140000000000e+12 3.465784999999999854e+04
1.610344200000000000e+12 3.484675000000000000e+04
1.610344260000000000e+12 3.496180000000000291e+04
1.610344320000000000e+12 3.505518000000000029e+04
1.610344380000000000e+12 3.477216000000000349e+04
1.610344440000000000e+12 3.471712999999999738e+04
1.610344500000000000e+12 3.465668000000000029e+04
1.610344560000000000e+12 3.474894000000000233e+04
1.610344620000000000e+12 3.469175000000000000e+04
1.610344680000000000e+12 3.479856999999999971e+04
1.610344740000000000e+12 3.490473000000000320e+04
1.610344800000000000e+12 3.456590000000000146e+04
1.610344860000000000e+12 3.458768000000000029e+04
1.610344920000000000e+12 3.452166000000000349e+04
1.610344980000000000e+12 3.442776000000000204e+04
1.610345040000000000e+12 3.436200000000000000e+04
1.610345100000000000e+12 3.416030999999999767e+04
1.610345160000000000e+12 3.430000000000000000e+04
1.610345220000000000e+12 3.434244000000000233e+04
1.610345280000000000e+12 3.445902999999999884e+04
1.610345340000000000e+12 3.420926999999999680e+04
1.610345400000000000e+12 3.420393000000000029e+04
1.610345460000000000e+12 3.402580000000000291e+04
1.610345520000000000e+12 3.387120999999999913e+04
1.610345580000000000e+12 3.395098000000000320e+04
1.610345640000000000e+12 3.371023000000000320e+04
1.610345700000000000e+12 3.400000000000000000e+04
1.610345760000000000e+12 3.432651999999999680e+04
1.610345820000000000e+12 3.418955999999999767e+04
1.610345880000000000e+12 3.395501000000000204e+04
1.610345940000000000e+12 3.378106999999999971e+04
1.610346000000000000e+12 3.388987000000000262e+04
1.610346060000000000e+12 3.401448999999999796e+04
1.610346120000000000e+12 3.425118000000000029e+04
1.610346180000000000e+12 3.418908999999999651e+04
1.610346240000000000e+12 3.409162999999999738e+04
1.610346300000000000e+12 3.438398000000000320e+04
1.610346360000000000e+12 3.440000000000000000e+04
1.610346420000000000e+12 3.433712000000000262e+04
1.610346480000000000e+12 3.427022000000000116e+04
1.610346540000000000e+12 3.433244000000000233e+04
1.610346600000000000e+12 3.445181999999999971e+04
1.610346660000000000e+12 3.456240000000000146e+04
1.610346720000000000e+12 3.439622000000000116e+04
1.610346780000000000e+12 3.420016999999999825e+04
1.610346840000000000e+12 3.401841999999999825e+04
1.610346900000000000e+12 3.397080000000000291e+04
1.610346960000000000e+12 3.381704000000000087e+04
1.610347020000000000e+12 3.382298999999999796e+04
1.610347080000000000e+12 3.391080000000000291e+04
1.610347140000000000e+12 3.389126999999999680e+04
1.610347200000000000e+12 3.381659999999999854e+04
1.610347260000000000e+12 3.371191000000000349e+04
1.610347320000000000e+12 3.355611000000000058e+04
1.610347380000000000e+12 3.336315000000000146e+04
1.610347440000000000e+12 3.350694999999999709e+04
1.610347500000000000e+12 3.345087000000000262e+04
1.610347560000000000e+12 3.313900000000000000e+04
1.610347620000000000e+12 3.307413999999999942e+04
1.610347680000000000e+12 3.286568000000000029e+04
1.610347740000000000e+12 3.265565999999999985e+04
1.610347800000000000e+12 3.307969000000000233e+04
1.610347860000000000e+12 3.339998999999999796e+04
1.610347920000000000e+12 3.328272000000000116e+04
1.610347980000000000e+12 3.291723999999999796e+04
1.610348040000000000e+12 3.318770999999999913e+04
1.610348100000000000e+12 3.329062999999999738e+04
1.610348160000000000e+12 3.329333999999999651e+04
1.610348220000000000e+12 3.306005000000000291e+04
1.610348280000000000e+12 3.302151999999999680e+04
1.610348340000000000e+12 3.287262999999999738e+04
1.610348400000000000e+12 3.272847999999999956e+04
1.610348460000000000e+12 3.329966999999999825e+04
1.610348520000000000e+12 3.320069999999999709e+04
1.610348580000000000e+12 3.351269000000000233e+04
1.610348640000000000e+12 3.368269000000000233e+04
1.610348700000000000e+12 3.365216000000000349e+04
1.610348760000000000e+12 3.346352999999999884e+04
1.610348820000000000e+12 3.340970999999999913e+04
1.610348880000000000e+12 3.325829000000000087e+04
1.610348940000000000e+12 3.324758999999999651e+04
1.610349000000000000e+12 3.331897000000000116e+04
1.610349060000000000e+12 3.336833999999999651e+04
1.610349120000000000e+12 3.339763999999999942e+04
1.610349180000000000e+12 3.341140000000000146e+04
